Sample P15 P19 P26 P28 P6 P5 P9 P22 P21 P23 P4 P14 P3 P18 P16 P20 P17 P24 P11 P27 P8 P10 P7 P2 P13 P12 P25 QC1 QC2 QC3 QC4 QC5 QC6 blank
CalcMWRT A2 IBE2 IBE1 ENT ENT ENT A1 IBE1 IBE2 IBE1 ENT A2 ENT IBE2 A2 IBE2 IBE2 IBE1 A1 ENT A1 A1 A1 ENT A2 A2 IBE1 QC QC QC QC QC QC QC
138.04325/1.847 796320.09216486 1220643.26297833 1833845.15004467 1297325.78183368 679076.78379087 1043607.8119435 5709410.53345401 559187.938020351 401139.679226673 234185.01828148 433444.973457792 11708281.6512327 557163.943086792 1113074.07971399 7304205.03244191 206633.332639345 478648.573939707 323420.236212447 420893.287410141 211067.884767199 3043136.20891077 680133.535605521 1104650.45592493 1399152.11976446 420872.642269252 1782684.61349051 212455.877742188 1401471.20724454 1339403.14032468 1298887.07957868 1208854.9146843 1246935.50522717 1417463.33699828 95736.1659149706
583.38649/1.588 7624068.5437792 9679668.87700754 9559024.43174977 8492731.56358294 8910261.41195628 7417598.56798342 6388985.20089836 9239635.64969841 7834379.54402916 8178209.69882763 7914962.64623895 6566282.65466673 8502939.08333154 9749396.6320416 7738573.06359814 6677552.20555025 8054816.64443837 7612359.95926424 7082899.89417752 5797213.44622507 6818081.44147248 7386707.39424428 6239731.72032762 7527761.9814987 6715214.16182893 8226969.94187465 7004740.60115516 8748974.16250745 8474056.33999251 8442975.52260652 8108381.54818951 8146715.88703697 8811052.42538692 8675.64046184287
310.21479/0.611 2278722.37012226 1442462.75137472 833987.042606561 2520060.84225698 790877.998963196 1522136.70953877 4800284.15501166 2273467.3065282 11288027.3821508 674886.573496731 1342497.10290918 2153575.14853325 758674.501345674 890651.188534209 2415648.07284497 1051968.81088549 2928842.61607482 1023543.21996977 4372879.5945949 1112241.61272447 1703797.29740457 1829159.33824091 2136588.91203178 973195.440263646 4488259.32809583 6444223.89963513 636056.884964976 2293981.99201148 2229016.16994122 2031304.58366172 2220893.68272679 1958850.76400061 2349823.29732447 6201.88029826277
316.05789/7.638 9987670.23879001 10353358.9748282 8290750.28317938 8941369.56316889 8566790.73788666 9184149.31115472 8875720.69158765 9532677.8076981 6581591.59468281 9777970.42429541 8983571.01428853 9934833.48222292 8138727.66800736 8854573.75709919 9959833.29355026 8943598.19456393 8906146.86881413 10258366.8040832 8759082.75450169 6718963.07717 9280656.01689641 9086298.28894784 10597588.1472449 6878304.39008129 8497681.05483004 9083359.82475347 10441579.3759645 9180740.09118405 8924652.31927469 8819463.54545013 9070227.34091126 9000362.60502505 9031405.68529166 13419.3189554188
180.06381/6.479 10431013.6542899 4043643.40347012 5991313.47220625 5651377.35731286 4356732.55677264 6064948.96270189 9537946.33626046 6735975.01006202 5490302.13245191 4577667.91586916 4497623.66982561 7621153.76103585 6804433.61385129 4869184.76802318 8590634.33794934 3950166.3069784 3758649.95787046 4854667.72114122 9282828.22500283 5503771.62868481 7150020.17212292 8667980.66016961 6240646.33725687 5764864.23531393 8536243.4327249 9884040.28544153 6762474.9474256 7529316.27200607 7195484.82318571 6908320.79630086 6892605.74170441 6691267.8646503 7654091.52439412 14334.4446082512
219.11115/4.608 3840472.82946617 4486973.90053013 8336052.42692588 3272417.00598424 2952247.43844355 2739169.39308067 2890307.13448999 6918826.33571769 7216782.92825452 3305117.62203818 2452873.7358344 1759281.41680215 5641463.52501624 4898640.72534296 2422921.94272383 4633941.21858763 4829164.9069101 4387961.04465171 4855508.57846789 4685164.52967289 3001121.56038173 3175453.45679121 1384055.39279764 4240449.33277201 3433080.7302162 4411660.7003316 5834425.26640079 4907727.80615484 4902264.69222219 4358684.35182554 5239661.02162843 4993071.58248053 4688903.6018947 6027.61050250715
282.18344/1.874 3765906.4731545 166949.419779314 172996.963727977 150454.366125149 184331.962923229 87104.0187499422 1891494.92248989 197695.315400997 60023.9709224736 230636.763603739 127699.254451924 1790606.05053981 163257.701903294 66975.4124730066 1960205.99627637 51652.8295474301 72464.4456860623 187081.589432202 1859644.99230288 297009.532947082 2431674.35536407 1682745.76095202 2041314.16156864 156995.370350608 1816433.96073265 8207762.28977148 163060.644726936 1201931.58228036 1298990.19445392 1177495.69660895 1172985.28706571 1147957.7181158 1278148.06788132 10641.1231213719
261.06187/2.334 7008593.9041237 1334156.09579633 1406943.47330078 1076462.96044195 1137479.06246666 1059377.55464804 8306583.44104111 968432.063073536 1510696.08013082 824891.525729569 1214662.98787539 10004142.4975954 1064056.48391953 1316732.84406133 6665120.81025555 1857591.62303838 1344735.0076303 937380.993099503 5236923.23660641 901732.716422438 9540689.83018518 6659866.86183726 10554775.9535735 928756.31664616 7649214.1441749 7600895.01643314 2102784.00781078 3737998.19571223 3859688.67044626 4314322.51195037 4376744.27524669 4477024.38795999 3359448.9673679 9817.85106222776
481.31808/2.107 3483100.84502213 6860004.2113215 5858421.22665949 5925527.05163951 5662821.40355245 5751675.20833181 2796579.01230661 3949698.54452064 2989350.62912504 4526826.32538715 7217928.65936914 3182693.61647642 6984222.18376644 6395030.42329469 3639352.31237096 3705996.50089644 7876021.89256056 4246253.86911022 3868735.11088838 6041495.38120356 3661039.8395326 3428209.59878471 2877356.42349703 7905588.02525777 3953488.98823575 3966442.97116364 3526437.22987493 4858163.07620442 4776364.13075637 4640408.63459705 4447021.38745307 4420569.61188261 5001333.44350302 9809.69737327199
382.18168/0.596 6542998.30785726 4639336.66911172 425170.352509716 5200988.64690698 7523800.50697668 5046992.0430576 7675886.57429923 904468.402405807 268759.921407868 1084295.67861534 4170790.5298415 4691529.79262863 3718532.34924865 110217.098328423 6152789.77152 264823.426609571 285418.595616757 820271.446671769 5856748.24582998 5625743.52119359 5524797.80347768 5346813.18119186 3416856.04788833 4479367.4356942 7536820.70548366 7625994.81607238 463751.522398834 4360364.15824685 4362850.36577994 4735142.88589646 3899592.28218606 4047620.39646517 4676083.45762713 4070.22250600802
384.07325/4.841 1147394.36044217 515170.319257215 748404.644834484 449102.790500084 478356.04439658 427264.716252983 1304932.28876529 617520.017046156 343872.397884828 717873.777163199 549262.115001797 1025588.17916459 416482.893641452 717968.810088709 1224998.18842053 686009.38520006 778003.50285062 757499.805600766 1286434.94602314 321739.545111515 2179660.291354 1360776.32130031 1193562.62974935 141051.907374241 1907137.37011947 1733376.70990304 1111623.76908742 1021638.02908904 1003575.96221681 1154419.00576567 1123958.11960382 1319503.56306686 786036.039662873 4727.66228617038
290.02842/0.586 133944.524364521 76642.6064927335 44418.3058694763 81964.8677954206 671783.265589114 81574.7042263189 210890.762707486 364434.783061944 798251.068451395 258006.466735184 607233.228741499 436953.544476055 454416.202825966 164578.076589007 267640.65260124 59161.682367301 95955.8228440372 318365.949154279 709742.91144906 7184091.05254378 464670.855066585 255134.435457899 112568.178094206 80947.7931713186 331050.80197365 841579.511801673 213538.956371662 210934.05116226 233985.974411736 238299.223399414 223561.914330633 187197.231244908 244233.083840982 8355.61352977724
291.00334/7.095 5296962.98714644 5088256.37655506 6229751.61444084 6356706.56013939 6088489.80115662 5851964.40775732 5897036.10768128 4930200.94339173 8020822.24491059 4290351.52655948 5453442.72196426 4644885.2011275 5463485.46428694 5105172.72214441 5226421.03797751 4795632.04829135 5135583.16845657 5090282.27694409 5870513.02859811 6659568.46764182 5066690.84936744 5743476.97026247 4017027.87473255 6765790.66778756 6560949.94919056 5472180.83558731 4714111.00210856 6273965.48134928 5809999.69770269 5672694.21440467 5583650.11138594 5593457.02489335 6269178.58036027 9015.73001371336
283.16372/3.179 192485.918690527 1135477.39104559 1140710.10344004 1225437.46080953 1043904.92946011 1157782.02299392 132411.625915282 587493.356167573 845019.437289059 253809.993996251 503732.693757113 267937.83424413 2159816.01015477 666657.919312994 221574.020349194 569215.358654844 313866.818625831 217140.578937551 179380.262256778 1397561.90480489 201067.690326193 176781.555220575 139634.11530497 763289.321806062 479288.293655133 502225.419857569 827829.961161416 906558.123142106 952333.763286871 1049241.14862148 1022411.93909042 1072310.24783719 803176.401784617 3847.60135471413
605.37038/1.753 4445131.48038241 4946685.52690169 4733359.01731397 4909126.84348184 4742985.68021766 4614851.88092758 3273380.23401415 4195409.5976306 800459.107163854 3164468.85714595 4245434.91594124 4492404.9801588 5245106.38964131 3661134.32652274 4849750.07252017 2141588.58870184 2842202.84569699 3853477.28185515 5143096.38233395 5031664.74018476 5274219.32251164 6283279.47907769 4690049.98295768 6554726.77205377 5248419.4867363 6850891.33955365 3141777.06120659 4560709.48043663 4706551.54590466 4606837.28996539 4492537.94487379 4433108.04285275 4737191.94616311 11244.9243377253
189.99401/0.594 5155843.89238423 8914022.13839629 6797060.64694986 6702467.2979576 3131755.82879719 6632856.39003757 7097019.89004314 4314864.24162542 694657.615419328 2992060.92980166 1018868.72827044 7648300.3140995 4169992.77789051 4415469.29895022 2150218.40244671 773870.203735133 335602.025874914 885229.025397725 981800.393945993 1915090.33789838 6230190.80078902 1660090.51095564 2914541.00423804 1978386.61000263 1487402.60423984 3778530.80952833 3580066.65685912 4207253.24215164 4574499.95202171 3488440.94926851 3430493.8927796 3729972.10806086 4474562.59833598 8679.82271092215
172.08529/7.238 4568540.56027406 4348125.06378143 5772372.61491677 5185319.10636114 5166408.9156468 4741128.48667789 4870648.8033158 4263368.31548774 6252972.47088457 3880706.1390509 4295394.45589443 3570380.58904645 4697015.08774688 4188213.73368133 4473850.69285084 4000585.66726747 4637045.25348287 4086958.6562393 5256301.29098213 6672435.27742838 4245646.86631917 5268951.72756839 3322987.7915953 7332734.75353776 4621515.51721672 4822400.89257214 4252563.40989039 4934603.37358867 4757109.30268915 4808952.47830689 4650676.87722971 4423858.78878073 5098702.79849188 7497.26641537902
303.05297/1.662 254878.470695156 2045476.48347023 4033204.30815813 2285040.85570683 2093944.26094468 2083315.76910233 244105.946126242 2921664.05045447 2915463.14810441 2325762.09827292 1433523.04974843 174373.98461265 3629511.37254479 2466149.90372719 261422.34622932 2459930.0722954 2725771.41753688 2299189.15618542 327864.792911543 2665412.94430997 224581.31820017 391099.4258497 119249.510265004 1895675.97742657 257889.403968785 672207.390934413 2379971.94765696 2933659.39030528 2814288.72008244 2822058.38387963 2594889.08280547 2584545.28917576 3053393.53523369 5683.919382824
294.21988/0.618 1522641.07083099 989237.719565165 452713.288923224 1797706.2400131 666558.263161637 848224.195590993 2294830.33549294 1559151.87386838 7146067.53781907 260097.556487854 713158.775155891 815505.873033618 544117.949840373 462700.242949755 1067479.74949373 1015706.81912575 535271.098305291 308153.388872862 1193083.85303195 714480.180056102 669709.821900207 555046.173507325 470837.535856007 348113.113833392 1843036.51187055 3113083.30061293 273286.716892139 667817.124481715 719715.187876611 694255.389468562 636703.432561397 766721.388057879 660384.4597705 6400.56695196131
296.00119/8.53 2059866.04064053 1034322.03233346 4678302.78643285 2775115.49245629 2880564.88218125 2032162.11579568 2908089.95135888 2157785.08470143 6074224.50022051 2670123.43149385 1501437.74435174 1686328.80208011 2567314.19396057 3340864.00828263 3472403.29860197 3420875.27425593 4038270.37394327 2649887.25051866 4576429.30767539 6675213.51923623 2414488.01413246 3170251.38872063 1077122.93554582 5401985.18569973 3166941.27944812 3293492.79181417 1969095.66097427 4168398.55934617 4275677.17462085 3906347.61517051 2700185.98071434 4047423.51300016 4465730.07972232 14285.606976283
358.11721/2.329 3721612.01712035 77984.4977859079 76430.4278238051 42300.3228894614 35169.9218054418 43669.8071419259 3808711.31572081 31424.3253573085 89241.8364114454 8835.02615554975 46415.2713715807 6058927.73390043 48760.8900746115 51854.9752985985 2762871.73931263 77021.374914828 27110.754064837 19312.2312246325 1285375.4464871 32055.1530032826 6048734.87107959 3079930.71134587 7015907.98861269 39188.5597045233 3291587.28596459 4862623.71527425 130462.027569351 752826.160625226 770397.707219327 835809.578925667 898014.412229256 955756.820570675 627024.592917437 6918.8798409074
349.11269/8.099 1609635.08174043 1389247.60189482 2241897.84526223 1735979.52128371 1996119.77896012 1493633.0133776 1947726.64021098 1559163.82341659 2695896.83338588 917656.608034515 1589660.2914852 1153733.77392797 1738569.52303334 1678856.10139013 1558524.15478042 1460103.87987866 1605021.72146439 1283777.48197376 2181296.38595712 2421984.97210731 1254451.49892079 2014517.91202116 981057.177632957 2794987.29664237 1834920.82606001 1891766.22973349 1442521.89528309 2128498.600011 2010201.50341202 1965244.42272925 1997299.06194586 2039855.78001383 2086548.38075959 5111.02662025501
334.03071/7.951 5352919.60341727 113549.934588053 4412427.05551451 4269141.39384457 4180840.89358612 4319728.02687824 4650750.2960003 4961954.83520823 3223310.73145894 5735329.13167498 4996104.06112167 5503451.62963659 4249374.71398638 4766363.16484631 5394013.98677158 4917502.25560436 5148896.73836389 5194984.73861867 4135874.97528499 3186825.61989984 4930960.51336858 4774144.2538413 5632782.5525635 2989451.19890343 4812141.30040808 4857970.45059995 4887332.9317659 4611500.5048449 4592914.83606085 4583978.47032909 4848604.64032432 4496166.18943269 4620617.7355288 8176.29994205728
266.15561/0.598 649771.671321262 840525.272967338 272001.323764521 737666.82061498 3235934.92849391 885087.897439743 1485527.96593313 199672.800040724 872708.815127063 129042.305863888 236642.122182637 419498.873514162 291492.40401379 294321.895771265 695628.695945003 62586.6101786518 321488.679530962 125904.440682262 453799.095515796 335310.624348992 163190.331900394 4600810.87175681 307595.739203245 323215.560351622 496634.351777171 310259.592719697 168734.822630278 602319.572146664 637394.402688201 398593.021558526 455785.022926936 495874.643484458 605320.273461817 140648.115557355
158.06962/6.357 2759653.20102838 2135983.53467055 3968084.9157053 2916972.65595601 3150281.3155825 2622621.65156164 2693108.25112612 2566519.50094396 3777077.04740075 1856552.6079083 2157326.04482186 1771235.52267023 2947868.43664965 2247046.43327308 2601626.04185952 2038088.98919111 2571721.57236135 2186007.76772699 3084596.74348104 4149051.06997941 2312949.24657249 2982988.86172044 1566663.05298597 5091885.91772499 2565176.21211304 2512181.02962873 1890312.69993807 2809591.39796342 2746337.6502617 2652923.430837 2614592.27501447 2559773.72235772 2871598.81274709 8282.66095006649
183.99454/6.508 1552045.81775546 1901900.22426388 2526987.10007714 1436023.07252358 1400435.56602732 1582158.79526119 1245259.80404397 1846799.90110441 1765432.25352222 1711500.45931829 1407779.16602201 1275328.46013503 1445000.24083654 1682383.77937605 1293384.89920856 1424070.85022331 1492546.45429966 1478408.44887749 1464486.84465834 1049694.83982929 1022675.30779355 1872646.14222636 3471508.57208228 1307389.42605301 1419548.2947755 1530047.76472608 4358252.91846548 1763296.62742315 1684134.14435049 1540066.8160126 1584397.25641498 2047832.78707516 1517577.81864017 9403.46538697207
164.0326/7.337 1873250.49499132 2021332.75094594 3853911.9758594 3438932.54207204 2662286.56881855 2921074.50890331 2466588.49983146 2644737.91745639 4000750.77915088 1730482.89050567 2141687.28773199 1778783.83668854 2496744.2523407 2141640.57137752 2816227.75444469 1916326.02838854 2433594.84294563 1876495.76371488 2432280.85704841 4450715.20612732 1600365.16765193 2568068.57907487 1284650.62042982 5175264.625128 2621211.95526569 2517836.11790846 1758048.09392651 2616139.2964636 2640053.80628386 2506020.77882237 2459843.52780289 2278307.11469573 2800540.31044702 20170.168495136
477.28673/1.979 1093519.97028725 2203998.20166229 2883326.49047136 2624433.39447419 2558422.49524781 2575696.58704777 545730.086750125 1705088.8884135 144149.070701681 2647005.57375113 3546215.54064652 973975.910955084 3561331.25218267 1954363.78753153 1358871.73870248 752616.279213547 1122867.84939612 2712127.19942537 812423.124426932 3443655.8601961 1133409.86529065 1081630.13836491 877100.798356772 3970317.40988571 920644.821213618 868146.594323106 1868571.74391956 2419413.4053271 2300021.94384128 2002659.5292016 2186366.00277437 2064065.5271952 2377815.067857 12754.5715570849
