"Compounds ID"	"Tags"	"Checked"	"Name"	"Formula"	"Annot. Source: Predicted Compositions"	"Annot. Source: mzCloud Search"	"Annot. Source: mzVault Search"	"Annot. Source: ChemSpider Search"	"Annot. DeltaMass [ppm]"	"Calc. MW"	"m/z"	"RT [min]"	"Area (Max.)"	"# ChemSpider Results"	"# mzCloud Results"	"# mzVault Results"	"mzCloud Best Match"	"mzCloud Best Match Confidence"	"mzCloud Best Sim. Match"	"mzVault Best Match"	"# Usable QC"	"RSD QC Areas [%]"	"RSD Corr. QC Areas [%]"	"MS2"	"Reference Ion"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 1.raw (F49)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 2.raw (F50)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 3.raw (F51)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 4.raw (F52)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 5.raw (F53)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 6.raw (F54)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 7.raw (F55)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 8.raw (F56)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 9.raw (F57)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 10.raw (F58)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 11.raw (F59)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 12.raw (F60)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 13.raw (F61)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 14.raw (F62)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 15.raw (F63)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 16.raw (F64)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 17.raw (F65)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 18.raw (F66)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 19.raw (F67)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 20.raw (F68)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 21.raw (F69)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 22.raw (F70)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 23.raw (F71)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 24.raw (F72)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 25.raw (F73)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 26.raw (F74)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 27.raw (F75)"	"Norm. Area: 230201_SG_Fredrik_HILIC_biological sample 28.raw (F76)"	"Norm. Area: 230201_SG_Fredrik_HILIC_extractionblank_2.raw (F77)"	"Norm. Area: 230201_SG_Fredrik_HILIC_QCPool_1.raw (F81)"	"Norm. Area: 230201_SG_Fredrik_HILIC_QCPool_2.raw (F82)"	"Norm. Area: 230201_SG_Fredrik_HILIC_QCPool_3.raw (F83)"	"Norm. Area: 230201_SG_Fredrik_HILIC_QCPool_4.raw (F84)"	"Norm. Area: 230201_SG_Fredrik_HILIC_QCPool_5.raw (F85)"	"Norm. Area: 230201_SG_Fredrik_HILIC_QCPool_6.raw (F86)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 1.raw (F49)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 2.raw (F50)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 3.raw (F51)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 4.raw (F52)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 5.raw (F53)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 6.raw (F54)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 7.raw (F55)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 8.raw (F56)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 9.raw (F57)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 10.raw (F58)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 11.raw (F59)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 12.raw (F60)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 13.raw (F61)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 14.raw (F62)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 15.raw (F63)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 16.raw (F64)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 17.raw (F65)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 18.raw (F66)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 19.raw (F67)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 20.raw (F68)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 21.raw (F69)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 22.raw (F70)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 23.raw (F71)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 24.raw (F72)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 25.raw (F73)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 26.raw (F74)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 27.raw (F75)"	"Peak Rating: 230201_SG_Fredrik_HILIC_biological sample 28.raw (F76)"	"Peak Rating: 230201_SG_Fredrik_HILIC_extractionblank_2.raw (F77)"	"Peak Rating: 230201_SG_Fredrik_HILIC_QCPool_1.raw (F81)"	"Peak Rating: 230201_SG_Fredrik_HILIC_QCPool_2.raw (F82)"	"Peak Rating: 230201_SG_Fredrik_HILIC_QCPool_3.raw (F83)"	"Peak Rating: 230201_SG_Fredrik_HILIC_QCPool_4.raw (F84)"	"Peak Rating: 230201_SG_Fredrik_HILIC_QCPool_5.raw (F85)"	"Peak Rating: 230201_SG_Fredrik_HILIC_QCPool_6.raw (F86)"
"13892"	""	"False"	""	"C29 H41 N2 O2 P S"	"Full match"	"No results"	"No results"	"No results"	"2.84"	"512.26409"	"511.25681"	"4.955"	"90121.970444096"	"0"	"0"	"0"	""	""	""	""	"6"	"8"	"8"	"NoMSn"	"[M-H]-1"	"46956.6342817279"	"5837.3703122965"	"7388.59451892404"	"9704.12574694244"	"4732.539676951"	"8906.79471937794"	"41094.6898253112"	"2803.06340121045"	"3405.49936491526"	"7291.38545689826"	"10227.2678084879"	"59683.8079114505"	"9595.65915981252"	"3224.33625232638"	"66927.6136178214"	"3457.36401753838"	"2937.72982621818"	"10503.0334794736"	"44645.8295661306"	"5161.92309628228"	"50029.7214206796"	"42802.6816569679"	"55416.204338955"	"7353.65290552747"	"5611.45098958382"	"69812.940027178"	"88477.3836694459"	"3336.22814626527"	"2777.21353021574"	"25046.7206076486"	"22969.4222755836"	"22900.6950365993"	"28165.4089792999"	"23502.2845293786"	"23453.1075385963"	"7.6"	""	""	""	""	""	"7.1"	""	""	""	""	"7.6"	""	""	"6.5"	""	""	""	"7.1"	""	"7.1"	"7.6"	"7.6"	""	""	"7.6"	"7.9"	""	""	"7.6"	"7.6"	"6.5"	""	"7.6"	""
"13232"	""	"False"	""	"C17 H8 N10"	"Full match"	"No results"	"No results"	"No results"	"-0.72"	"352.09309"	"351.08581"	"5.856"	"89767.7690695451"	"0"	"0"	"0"	""	""	""	""	"6"	"10"	"10"	"NoMSn"	"[M-H]-1"	"42383.8339107712"	"10095.8908818848"	"13862.4279056806"	"8077.90924338575"	"9139.2142590173"	"3794.99055999486"	"73324.0244595581"	"23109.5418940468"	"8475.48049785751"	"22209.3002711539"	"11706.4318898494"	"89901.4280873896"	"9357.92291480293"	"7021.26269366155"	"67647.8770727617"	"5848.93558178886"	"8741.03968888385"	"28345.6579831119"	"69730.6907369458"	"11869.3511690498"	"32642.8228671088"	"66697.97457"	"39643.6824152204"	"8322.68193781791"	"14517.5886546759"	"55879.3680944084"	"20416.3943011759"	"16171.6713695936"	"2986.89263680659"	"27775.4539955232"	"25887.0072248919"	"32071.7442854987"	"28636.9648883739"	"24022.1831925886"	"29649.4054140979"	""	""	""	""	""	""	"8.7"	""	""	""	""	"6.8"	""	""	"7.1"	""	""	"3.8"	"8.2"	""	""	"6.5"	""	""	""	""	""	""	""	""	""	"4.9"	""	""	""
"17977"	"D"	"False"	"4-Cyanophenyl 4-[oxo(phenyl)acetyl]benzoate"	"C22 H13 N O4"	"No results"	"No results"	"No results"	"Full match"	"-0.32"	"355.08434"	"354.07707"	"4.399"	"88904.9178141441"	"1"	"0"	"0"	""	""	""	""	"6"	"13"	"12"	"NoMSn"	"[M-H]-1"	"84062.3560479812"	"41358.0908298573"	"43566.2280091654"	"50620.7011474588"	"42783.4264731235"	"45826.0209861764"	"74924.7698755153"	"32790.8208440014"	"39161.5512701377"	"28612.5567789535"	"43022.6018251269"	"65232.0041126419"	"49619.2669108259"	"39286.848131361"	"68634.2849859109"	"34167.4102353476"	"47954.7553844337"	"26091.101374716"	"64018.7647259441"	"43694.0906678672"	"60510.6118084698"	"70062.7529248393"	"66484.2753364297"	"48420.1144935361"	"62495.6203408457"	"63126.5701276784"	"62463.1551912675"	"23945.5107312168"	"3302.07409753476"	"57786.5453496847"	"60289.3292170757"	"49089.7047770358"	"52104.4448754694"	"48181.8627893166"	"64537.3598952943"	"7.1"	"3.8"	"7.1"	"3.8"	"5.4"	"3.3"	"4.3"	"2.2"	"1.6"	"2.2"	"4.3"	""	"6.0"	"6.0"	"6.5"	"3.8"	"3.8"	"7.6"	"4.3"	"3.3"	"7.6"	"4.3"	"4.3"	""	"3.8"	"5.4"	"4.9"	""	""	""	"6.0"	"4.9"	"3.3"	""	"5.4"
"13476"	"D"	"False"	"1,9-Nonanediyl dimethanesulfonate"	"C11 H24 O6 S2"	"Not the top hit"	"Invalid mass"	"No results"	"Full match"	"-0.79"	"316.10118"	"315.09390"	"6.074"	"88645.3110495096"	"2"	"2"	"0"	""	""	"43.8"	""	"6"	"14"	"6"	"PreferredDDA"	"[M-H]-1"	"66397.0231575673"	"89990.6863972239"	"90663.8030045768"	"72097.8128533368"	"35018.3162847249"	"60734.0869059321"	"77061.8565689"	"45052.6840380068"	"90463.0016142679"	"53322.106144335"	"52169.9229945419"	"28260.0224740298"	"62466.0988517158"	"76516.4882800133"	"48124.0709924982"	"62714.9138933536"	"64408.4648935459"	"55032.2803111914"	"18819.8368007288"	"17261.5132323233"	"43896.932100932"	"44832.1565362107"	"32163.2513836043"	"31721.750709497"	"14247.6340809609"	"39468.7713756671"	"44755.3288073483"	"40070.2299544841"	"4759.11667293705"	"70112.487648813"	"59119.0804482372"	"59843.4139814963"	"63155.7792813223"	"63714.3011867338"	"63904.8276932672"	""	"7.6"	"7.1"	""	""	"7.1"	"4.9"	""	"7.6"	""	""	""	""	"7.6"	""	"7.6"	"7.1"	""	""	""	""	""	""	""	""	""	""	""	""	"2.7"	""	"7.6"	""	""	"7.1"
"12786"	"D"	"False"	"MFCD00394336"	"C20 H16 Br N O"	"No match"	"No results"	"No results"	"Full match"	"0.51"	"365.04171"	"364.03444"	"1.102"	"88025.8998732982"	"2"	"0"	"0"	""	""	""	""	"6"	"16"	"9"	"NoMSn"	"[M-H]-1"	"32958.3013007909"	"45124.8688928784"	"27205.9833814152"	"33427.4616019251"	"30291.195383705"	"30838.6062071238"	"32650.2624410253"	"13167.1873779696"	"21108.1737335167"	"36663.6351274561"	"43470.289433023"	"37062.3795061702"	"46875.5895984376"	"32748.0739175382"	"33455.0621108285"	"24038.4245097594"	"82307.9119006151"	"28968.4406661635"	"41930.0383443976"	"36059.7122245933"	"42315.8384975013"	"23100.9418416184"	"32909.765327502"	"24873.681032936"	"53322.534005247"	"35826.8747613074"	"21970.0890721722"	"35186.9949249856"	"4237.3733278208"	"39364.3760624767"	"43183.6062904275"	"36229.7922236408"	"33356.7721605199"	"38668.9938780729"	"41536.2579691388"	"7.1"	"7.1"	"7.6"	"8.2"	"7.1"	"7.6"	"7.6"	""	""	"7.6"	"7.6"	"7.6"	"7.6"	"7.6"	"7.6"	"8.2"	"5.4"	"4.9"	"5.4"	"8.2"	"7.6"	"7.1"	"7.6"	""	"8.2"	"7.1"	"8.2"	"7.6"	""	"7.6"	"7.6"	"7.6"	"7.1"	"7.6"	""
"16296"	"D"	"False"	"Ethyl {2,4-dichloro-6-[(1E)-3-(2-chlorophenyl)-3-oxo-1-propen-1-yl]phenoxy}acetate"	"C19 H15 Cl3 O4"	"No match"	"No results"	"No results"	"Full match"	"-0.11"	"412.00355"	"410.99627"	"2.113"	"87967.9473649618"	"2"	"0"	"0"	""	""	""	""	"6"	"19"	"9"	"NoMSn"	"[M-H]-1"	"74753.7585326377"	"7156.53372890882"	"51698.7548066386"	"6137.76287822216"	"6162.64406248106"	"5527.90354855829"	"62613.088648743"	"59698.9632942769"	"19404.728691878"	"78926.5587473316"	"5608.08361315692"	"56809.9749523671"	"8403.0449706435"	"30641.9911200894"	"40246.4180527335"	"32613.4664213483"	"39731.0039432027"	"65267.4933257447"	"37975.8747936959"	"5071.37442912178"	"57064.6913345152"	"37804.5385136349"	"60457.0369183808"	"4914.0110095765"	"73703.6626497741"	"31596.149541378"	"31704.5505428272"	"38603.4761243015"	"7315.36333230205"	"40375.3421524702"	"43246.9282191015"	"38139.9005281675"	"47000.2715678414"	"36396.9433383737"	"43004.2557664813"	"4.9"	""	""	""	""	""	"3.8"	"6.0"	""	"4.3"	""	"5.4"	""	""	"5.4"	"3.3"	"8.2"	"4.3"	"4.3"	""	"3.3"	"5.4"	"7.6"	""	"4.9"	""	""	"4.3"	""	"3.8"	"7.1"	"7.1"	"8.2"	"6.5"	"7.1"
"12477"	"D"	"False"	"Methyl 1-benzoyl-17-methoxy-20-oxoaspidospermidin-21-oate"	"C28 H30 N2 O5"	"No results"	"No results"	"No results"	"Full match"	"-2.88"	"474.21411"	"473.20683"	"0.801"	"87517.7351407746"	"1"	"0"	"0"	""	""	""	""	"6"	"16"	"16"	"NoMSn"	"[M-H]-1"	"70971.9068768576"	"25178.8247966423"	"16550.9068396338"	"30996.5163927432"	"65951.3786909341"	"28373.6975299331"	"49763.6541207322"	"9284.43008071437"	"33181.5195097941"	"7839.23593023249"	"31165.0476889487"	"87460.943439019"	"47434.9942075213"	"9212.64292964668"	"74790.2346617152"	"12410.035186405"	"21098.6373026083"	"14289.6921956132"	"56845.4397041113"	"67303.6889811761"	"62637.0063530812"	"62784.1514771655"	"30892.22022273"	"36076.7833163725"	"15751.6171595145"	"84157.8576075819"	"85370.0418208282"	"13171.2363227515"	"5951.26418322373"	"36163.9173970385"	"34654.5869685819"	"43652.0374615266"	"28777.9846318919"	"30670.2081749795"	"41389.7676542206"	""	""	""	""	""	""	""	""	""	""	""	"7.6"	""	""	""	""	""	""	"7.6"	"7.1"	""	""	""	"7.1"	""	""	""	""	""	""	"7.1"	""	""	""	""
"11642"	"D"	"False"	"3,4-DHPEA-EA"	"C19 H22 O8"	"No results"	"No results"	"No results"	"Full match"	"-1.18"	"378.13102"	"377.12374"	"4.619"	"86895.3308561871"	"4"	"0"	"0"	""	""	""	""	"6"	"16"	"14"	"NoMSn"	"[M-H]-1"	"91921.3998871442"	"55130.6366658852"	"43972.8292540838"	"41190.7028560314"	"38298.3369684083"	"37410.5740830382"	"67394.6019807562"	"57709.6098803181"	"44059.0689205501"	"33647.4548196688"	"51700.3040585015"	"58361.6153021585"	"63078.7571083654"	"51330.5514811709"	"71969.7616773121"	"38296.5922058296"	"69221.8805821092"	"42843.0712854207"	"65450.0481499734"	"40460.74347028"	"44039.6415725003"	"48845.1971859378"	"71860.6479721076"	"32018.1259648195"	"58138.6551991643"	"65994.4079852961"	"48812.6446884044"	"48890.9362853381"	"3483.78442286654"	"48148.9703183721"	"46457.1497675404"	"45420.9770110019"	"43969.6027109202"	"59955.6725412619"	"40344.9755671931"	"8.2"	""	"4.3"	"4.3"	"4.3"	"6.5"	"4.9"	""	""	"4.3"	"7.1"	"6.5"	"7.6"	""	"4.9"	""	"7.1"	""	"3.8"	"4.3"	"4.3"	"3.8"	"3.3"	"1.6"	"4.9"	"3.8"	"4.9"	"4.3"	""	"4.3"	"4.3"	"4.3"	"2.2"	"7.1"	"7.1"
"16874"	"D"	"False"	"9-Hydrazono-2,7-bis-[2-(diethylamino)-ethoxy]-fluorene"	"C25 H36 N4 O2"	"Not the top hit"	"No results"	"No results"	"Full match"	"0.19"	"424.28391"	"423.27663"	"2.898"	"86648.4248174892"	"1"	"0"	"0"	""	""	""	""	"6"	"18"	"11"	"NoMSn"	"[M-H]-1"	"97300.7590039121"	"66184.5794230074"	"61896.5720880944"	"69901.4002901673"	"69758.3121615975"	"68101.3710886725"	"58053.1091447136"	"40515.3678667098"	"15589.1622231714"	"74938.7740206304"	"61517.1344003047"	"72304.3224487389"	"54387.4782824814"	"40227.719039421"	"81807.0435274916"	"32805.9212707521"	"24093.1671189397"	"58110.5835362049"	"59852.7412708995"	"59106.5834226012"	"51244.3169398862"	"69122.4441869829"	"57346.7484281576"	"54483.5371668158"	"56476.4091753061"	"66792.4949577902"	"57912.8993934627"	"57933.5802970777"	"8849.591969466"	"70213.1700838645"	"69993.0339451272"	"59585.2099517234"	"54599.4358045206"	"63202.8867914031"	"71303.996335054"	"6.0"	"6.5"	""	""	"5.4"	""	"4.3"	"4.3"	""	"4.3"	"6.5"	"5.4"	"7.1"	"2.7"	"3.8"	""	""	"5.4"	"7.6"	"6.5"	"4.9"	"4.3"	"6.0"	"4.9"	"6.5"	"3.8"	""	"6.5"	""	"4.9"	"6.5"	"4.9"	"4.9"	"4.9"	"7.1"
"15263"	"D"	"False"	"2-(Bromomethyl)-2-(2-naphthyl)-1,3-dioxolane"	"C14 H13 Br O2"	"No match"	"No results"	"No results"	"Full match"	"-0.01"	"292.00989"	"291.00261"	"1.094"	"85648.2465662714"	"2"	"0"	"0"	""	""	""	""	"6"	"16"	"6"	"NoMSn"	"[M-H]-1"	"46717.922222522"	"86243.7898672129"	"82647.5553670343"	"49813.1905241337"	"53934.0423834261"	"50263.7370123785"	"46988.5454617913"	"55553.5566451359"	"19717.3564938421"	"82613.8928739513"	"44450.7479844398"	"43998.9363650673"	"55883.2692324746"	"82931.7119255603"	"48675.148916019"	"60376.8618080026"	"68623.1949816644"	"68922.9887656329"	"15258.2784696632"	"48466.708866076"	"14925.4372711089"	"48905.5229865907"	"24291.538801046"	"61568.7484011614"	"41313.513069274"	"49853.0072927468"	"48474.3508095139"	"62373.5247226121"	"6281.14082518515"	"71212.600227356"	"61882.6569057712"	"61977.1945402607"	"59996.5647841007"	"63681.5521542822"	"67132.5311398792"	"4.3"	"7.6"	"5.4"	"6.5"	"4.9"	"7.6"	"6.0"	"7.6"	"7.1"	"4.9"	"7.1"	"4.3"	"8.2"	"5.4"	"4.9"	"4.3"	"7.6"	"7.1"	"5.4"	"3.8"	"4.9"	"7.6"	"7.6"	"5.4"	"7.6"	"4.3"	"5.4"	"6.0"	""	"4.9"	"6.0"	"4.9"	"7.6"	"5.4"	"7.6"
"13474"	"D"	"False"	"2,5-Bis(trifluoromethyl)chlorobenzene"	"C8 H3 Cl F6"	"No results"	"No results"	"No results"	"Full match"	"-1.14"	"247.98246"	"246.97519"	"7.143"	"85519.0967247212"	"1"	"0"	"0"	""	""	""	""	"6"	"28"	"9"	"PreferredDDA"	"[M-H]-1"	"18015.4503980819"	"54043.0769690447"	"88260.0964043768"	"56496.4657158259"	"29078.8274518627"	"42509.8661607028"	"26192.402551324"	"59786.5124815651"	"77259.5539260553"	"35342.9352954915"	"43285.4740934632"	"4976.17127628502"	"77921.5679836323"	"41847.3809900321"	"12771.3648476911"	"37575.0010429058"	"35369.2190888513"	"28900.8134026141"	"25665.6890134941"	"41171.1111700893"	"12195.2346053698"	"37788.7788590899"	"7871.08561304976"	"47112.914734167"	"38230.5670493612"	"16349.5914706369"	"20683.3059463645"	"61844.0957607999"	"8818.8832067758"	"46981.1304793528"	"40199.90407382"	"48985.6705335284"	"42441.1282699394"	"40182.2099244177"	"46940.7260047585"	""	"4.3"	"7.6"	"7.6"	""	"4.9"	""	"3.8"	"4.3"	""	"4.3"	""	"7.1"	"5.4"	""	"7.6"	"2.7"	"3.3"	""	"7.6"	""	"7.1"	""	"7.1"	"2.7"	"4.9"	""	"7.1"	""	""	""	"1.1"	"4.9"	"7.6"	""
"14402"	"D"	"False"	"glucoiberverin"	"C11 H21 N O9 S3"	"No match"	"No results"	"No results"	"Full match"	"1.81"	"407.03858"	"406.03130"	"2.119"	"85183.4047115435"	"2"	"0"	"0"	""	""	""	""	"6"	"26"	"24"	"NoMSn"	"[M-H]-1"	"97637.6303792952"	"5432.51507357703"	"6940.03784356418"	"5698.85369916318"	"5725.38143611016"	"5138.6745188185"	"78007.489578097"	"6134.54220813153"	"5023.95252792967"	"18644.7756002252"	"4962.79586719918"	"61309.752074159"	"5162.58360987954"	"4906.72783591439"	"60131.6348647255"	"4666.70763565547"	"4915.95794839233"	"14734.1547204616"	"47232.7923429393"	"4750.52993051921"	"54566.9736146654"	"47629.988263119"	"64746.8160374712"	"4611.81420544668"	"6231.88961714363"	"67629.3549988073"	"52555.6553702979"	"10930.2270726919"	"6721.09077893448"	"26253.1593838463"	"12699.9646151074"	"21278.9278771526"	"25120.6816908902"	"22879.9654745063"	"18248.4501259758"	"7.1"	""	""	""	""	""	"7.1"	""	""	""	""	"4.9"	""	""	"4.3"	""	""	""	"7.1"	""	"7.6"	"7.1"	"6.0"	""	""	"7.6"	"7.1"	""	""	""	""	"3.3"	"4.9"	"4.9"	""
"10547"	"D"	"False"	"Benzeneacetic acid, 2,5-bis[(tert-butyldimethylsilyl)oxy]-, tert-butyldimethylsilyl ester"	"C26 H50 O4 Si3"	"No match"	"No results"	"No results"	"Full match"	"2.29"	"510.30286"	"509.29558"	"0.812"	"84915.3044067598"	"4"	"0"	"0"	""	""	""	""	"6"	"24"	"19"	"NoMSn"	"[M-H]-1"	"49631.829981298"	"65230.0558142692"	"75409.5320104314"	"36594.6010832638"	"59417.7723525167"	"42835.8604959014"	"61674.134498692"	"75061.5259518464"	"26617.4635517659"	"85744.9050459851"	"48210.4223538632"	"48900.0226277896"	"44752.0703128841"	"45492.2462090574"	"47372.3404298231"	"41823.7303623068"	"51327.3608351321"	"77130.3033795222"	"48287.1986822445"	"56694.1559337381"	"62697.0582956507"	"42094.4885856527"	"45460.2936615151"	"24009.2310242488"	"37314.6212278214"	"52206.0368694159"	"57607.3124850024"	"30797.2539506786"	"5160.82989363666"	"57048.0638469129"	"58088.2528593955"	"53164.7806925788"	"38504.7182553433"	"43209.1074626573"	"64829.5043628719"	""	"8.2"	"5.4"	""	""	""	""	""	""	""	"7.6"	"8.2"	""	""	""	"8.7"	""	""	""	"8.2"	""	""	"7.6"	""	""	"8.7"	"7.6"	""	""	"7.6"	""	"7.6"	""	"8.2"	"8.2"
"11926"	"D"	"False"	"2,3,4,6-Tetra-O-acetyl-N-(5-methoxy-2-methyl[1,3]oxazolo[5,4-d]pyrimidin-7-yl)hexopyranosylamine"	"C21 H26 N4 O11"	"No match"	"No results"	"No results"	"Full match"	"2.65"	"510.16116"	"509.15388"	"5.650"	"84630.6536287142"	"1"	"0"	"0"	""	""	""	""	"6"	"16"	"8"	"NoMSn"	"[M-H]-1"	"46530.6739033016"	"59770.224681092"	"79567.5107010237"	"55585.8074965656"	"78680.1903319074"	"56276.1253474957"	"50541.4571872523"	"55785.6337035575"	"32629.9973062601"	"42073.977627368"	"70156.7725927851"	"45102.8102596567"	"58119.897214519"	"45074.4393541042"	"44025.6065035843"	"37626.0810333175"	"10570.8706122914"	"60838.9020684722"	"47064.5677862271"	"38256.3330414791"	"43625.897925852"	"45378.5753816374"	"34398.9017338264"	"39102.9922111917"	"28345.6754662237"	"61337.1071443224"	"71270.6705748223"	"33764.3137801992"	"3368.96352288279"	"54096.4044380793"	"51528.0086311577"	"48503.661756334"	"52202.6189386658"	"44599.2196882531"	"55694.6939448258"	"8.2"	"7.6"	"7.6"	"8.2"	"8.2"	"7.6"	"7.6"	"8.2"	"8.2"	"7.6"	"8.2"	"8.2"	"8.2"	"6.5"	"8.2"	""	""	"7.6"	"8.2"	""	"7.6"	"7.6"	"7.6"	"7.6"	"7.6"	"7.6"	"8.2"	""	""	"7.6"	"7.6"	"8.2"	"7.6"	"7.6"	"7.6"
"14968"	""	"False"	""	"C47 H69 N2 P3"	"Full match"	"No results"	"No results"	"No results"	"1.21"	"754.46828"	"753.46100"	"1.325"	"84073.6681431529"	"0"	"0"	"0"	""	""	""	""	"5"	"13"	"12"	"NoMSn"	"[M-H]-1"	"61742.7561438805"	"70557.9633787094"	"31197.6299419776"	"58080.9788263979"	"33178.1533720759"	"54147.791713312"	"47940.2589672867"	"27123.7079857039"	"45130.6328847027"	"38210.297380452"	"48853.7908682662"	"52905.026489916"	"27904.3898369303"	"35223.1151005285"	"48659.6552470905"	"46584.176110794"	"6426.79447766481"	"47613.9210631602"	"27657.7650769288"	"30246.7158058314"	"31585.093081166"	"78918.9778370516"	"35552.341863126"	"53812.9899227901"	"62482.1937873772"	"31561.4203390726"	"39446.856006885"	"54751.6348285224"	"4703.47050568403"	"39936.9648838329"	"55495.9486683966"	"49322.0910181824"	"48600.1726682194"	"49821.9250594857"	"46608.6095384204"	"5.4"	""	"4.3"	"4.3"	"4.3"	"3.8"	"6.0"	"4.9"	"3.8"	"3.8"	"7.1"	"7.1"	"4.3"	"7.1"	""	"7.1"	""	"4.3"	"3.8"	"8.2"	"2.7"	"7.1"	"3.8"	"7.1"	"5.4"	"8.2"	"5.4"	"4.9"	""	"1.1"	"4.9"	"4.3"	""	"8.2"	"7.6"
"16370"	""	"False"	""	"C31 H54 O14 S"	"Full match"	"No results"	"No results"	"No results"	"-0.73"	"682.32293"	"681.31565"	"1.614"	"83970.8717088912"	"0"	"0"	"0"	""	""	""	""	"5"	"11"	"5"	"NoMSn"	"[M-H]-1"	"50164.2160618395"	"49478.7774801287"	"46941.6861941425"	"57620.2306993617"	"54974.702417257"	"47062.1531156515"	"50399.1853537522"	"42004.5520101085"	"33899.9423713093"	"43773.1840958263"	"67068.0080085869"	"55711.6868143376"	"59354.1550320128"	"49593.3935764504"	"61742.6868171884"	"38502.9834383722"	"45453.135538196"	"47999.2013649316"	"70337.4055118613"	"64381.1406033217"	"76522.1889520733"	"69075.3095366276"	"61413.3369384992"	"67294.4520193552"	"59476.4967982554"	"65441.0925561231"	"59087.8207264263"	"37065.8053660004"	"6505.61884172449"	"47584.891433234"	"52716.3870452509"	"55122.913417714"	"48320.9173052856"	"50718.170478589"	"51081.939407079"	"6.5"	"4.3"	"7.1"	"4.3"	"7.6"	""	"3.8"	""	"6.5"	"7.1"	"5.4"	"7.6"	"4.3"	"5.4"	""	"4.3"	"3.8"	"4.9"	"5.4"	"4.3"	"5.4"	"3.8"	"4.9"	"4.3"	"7.1"	"3.3"	""	""	""	"5.4"	""	"3.8"	""	"4.9"	"4.3"
